'Date: 2017-03-16, 13:56:42; CurPage: /personal/order/make/; IP: 109.195.54.245; UserID: ; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 13:58:34; CurPage: /personal/order/make/; IP: 91.146.2.85; UserID: 150750; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 13:59:13; CurPage: /bitrix/admin/sale_order_payment_edit.php; IP: 81.23.1.228; UserID: 15; OrderStatus: N; OrderID: 86867;'
'Date: 2017-03-16, 13:59:15; CurPage: /bitrix/admin/sale_order_edit.php; IP: 81.23.1.228; UserID: 15; OrderStatus: N; OrderID: 86867;'
'Date: 2017-03-16, 14:04:19; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 141463; OrderStatus: O; OrderID: 86869;'
'Date: 2017-03-16, 14:04:20; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 141463; OrderStatus: O; OrderID: 86868;'
'Date: 2017-03-16, 14:06:00; CurPage: /personal/order/make/; IP: 195.91.233.65; UserID: ; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 14:06:50; CurPage: /bitrix/admin/sale_order_shipment_edit.php; IP: 81.23.1.228; UserID: 141463; OrderStatus: N; OrderID: 86865;'
'Date: 2017-03-16, 14:06:50; CurPage: /bitrix/admin/sale_order_shipment_edit.php; IP: 81.23.1.228; UserID: 141463; OrderStatus: N; OrderID: 86865;'
'Date: 2017-03-16, 14:06:57; CurPage: /bitrix/admin/sale_order_edit.php; IP: 81.23.1.228; UserID: 141463; OrderStatus: N; OrderID: 86865;'
'Date: 2017-03-16, 14:06:57; CurPage: /bitrix/admin/sale_order_edit.php; IP: 81.23.1.228; UserID: 141463; OrderStatus: N; OrderID: 86865;'
'Date: 2017-03-16, 14:10:14; CurPage: /personal/order/make/; IP: 213.170.122.62; UserID: ; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 14:10:14; CurPage: /personal/order/make/; IP: 213.170.122.62; UserID: ; OrderStatus: N; OrderID: 86871;'
'Date: 2017-03-16, 14:10:37; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 141463; OrderStatus: O; OrderID: 86865;'
'Date: 2017-03-16, 14:10:37; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 141463; OrderStatus: O; OrderID: 86865;'
'Date: 2017-03-16, 14:10:53; CurPage: /personal/order/make/; IP: 46.242.10.1; UserID: ; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 14:10:54; CurPage: /bitrix/tools/sale_ps_result.php; IP: 173.0.81.1; UserID: ; OrderStatus: N; OrderID: 86871;'
'Date: 2017-03-16, 14:10:54; CurPage: /bitrix/tools/sale_ps_result.php; IP: 173.0.81.1; UserID: ; OrderStatus: N; OrderID: 86871;'
'Date: 2017-03-16, 14:10:55; CurPage: /bitrix/tools/sale_ps_result.php; IP: 173.0.81.1; UserID: ; OrderStatus: D; OrderID: 86871;'
'Date: 2017-03-16, 14:17:49; CurPage: /personal/order/make/; IP: 91.209.91.141; UserID: 201407; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 14:19:05; CurPage: /personal/order/make/; IP: 188.123.245.32; UserID: ; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 14:21:36; CurPage: /personal/order/make/; IP: 46.39.54.170; UserID: ; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 14:25:31; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 154310; OrderStatus: C; OrderID: 86875;'
'Date: 2017-03-16, 14:33:38; CurPage: /personal/order/make/; IP: 94.141.162.156; UserID: 201411; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 14:36:20; CurPage: /personal/order/make/; IP: 194.186.207.105; UserID: ; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 14:43:38; CurPage: /personal/order/make/; IP: 81.23.1.228; UserID: 201418; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 14:44:34; CurPage: /personal/order/make/; IP: 31.13.18.9; UserID: 201420; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 14:45:41; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 141463; OrderStatus: O; OrderID: 86878;'
'Date: 2017-03-16, 14:51:24; CurPage: /personal/order/make/; IP: 188.254.99.250; UserID: 201422; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 15:05:35; CurPage: /personal/order/make/; IP: 46.242.45.193; UserID: ; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 15:11:42; CurPage: /personal/order/make/; IP: 217.26.0.100; UserID: ; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 15:12:53; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 154310; OrderStatus: C; OrderID: 86876;'
'Date: 2017-03-16, 15:16:28; CurPage: /personal/order/make/; IP: 89.105.158.229; UserID: 201429; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 15:24:34; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: F; OrderID: 86768;'
'Date: 2017-03-16, 15:31:47; CurPage: /personal/order/make/; IP: 178.170.233.32; UserID: ; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 15:36:57; CurPage: /personal/order/make/; IP: 109.106.141.14; UserID: ; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 15:39:27; CurPage: /personal/order/make/; IP: 193.189.89.202; UserID: 201440; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 15:39:28; CurPage: /personal/order/make/; IP: 193.189.89.202; UserID: 201440; OrderStatus: N; OrderID: 86886;'
'Date: 2017-03-16, 15:41:58; CurPage: /personal/order/make/; IP: 176.74.14.186; UserID: 159620; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 16:01:04; CurPage: /personal/order/make/; IP: 31.173.87.198; UserID: ; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 16:02:10; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 141463; OrderStatus: O; OrderID: 86886;'
'Date: 2017-03-16, 16:02:10; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 141463; OrderStatus: O; OrderID: 86886;'
'Date: 2017-03-16, 16:04:03; CurPage: /bitrix/admin/sale_order.php; IP: 91.201.253.5; UserID: 199784; OrderStatus: N; OrderID: 86867;'
'Date: 2017-03-16, 16:04:04; CurPage: /bitrix/admin/sale_order.php; IP: 91.201.253.5; UserID: 199784; OrderStatus: D; OrderID: 86867;'
'Date: 2017-03-16, 16:04:38; CurPage: /bitrix/admin/sale_order.php; IP: 91.201.253.5; UserID: 199784; OrderStatus: O; OrderID: 86865;'
'Date: 2017-03-16, 16:04:38; CurPage: /bitrix/admin/sale_order.php; IP: 91.201.253.5; UserID: 199784; OrderStatus: O; OrderID: 86865;'
'Date: 2017-03-16, 16:04:39; CurPage: /bitrix/admin/sale_order.php; IP: 91.201.253.5; UserID: 199784; OrderStatus: D; OrderID: 86865;'
'Date: 2017-03-16, 16:08:21; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 120096; OrderStatus: I; OrderID: 86588;'
'Date: 2017-03-16, 16:10:04; CurPage: /bitrix/admin/sale_order_shipment_edit.php; IP: 81.23.1.228; UserID: 120096; OrderStatus: I; OrderID: 86588;'
'Date: 2017-03-16, 16:10:29; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 120096; OrderStatus: I; OrderID: 86510;'
'Date: 2017-03-16, 16:11:10; CurPage: /bitrix/admin/sale_order_shipment_edit.php; IP: 81.23.1.228; UserID: 120096; OrderStatus: I; OrderID: 86510;'
'Date: 2017-03-16, 16:12:55; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 141463; OrderStatus: O; OrderID: 86885;'
'Date: 2017-03-16, 16:12:55; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 141463; OrderStatus: O; OrderID: 86884;'
'Date: 2017-03-16, 16:12:56; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 141463; OrderStatus: O; OrderID: 86883;'
'Date: 2017-03-16, 16:23:53; CurPage: /personal/order/make/; IP: 5.142.109.49; UserID: ; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 16:26:12; CurPage: /logs/rfi_handler.php; IP: 195.245.72.1; UserID: ; OrderStatus: N; OrderID: 86889;'
'Date: 2017-03-16, 16:26:13; CurPage: /logs/rfi_handler.php; IP: 195.245.72.1; UserID: ; OrderStatus: D; OrderID: 86889;'
'Date: 2017-03-16, 16:26:14; CurPage: /logs/rfi_handler.php; IP: 195.245.72.1; UserID: ; OrderStatus: D; OrderID: 86889;'
'Date: 2017-03-16, 16:30:32; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 154310; OrderStatus: C; OrderID: 86888;'
'Date: 2017-03-16, 16:31:51; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 16103; OrderStatus: C; OrderID: 86866;'
'Date: 2017-03-16, 16:32:04; CurPage: /personal/order/make/; IP: 95.26.202.28; UserID: 201455; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 16:32:05; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 16103; OrderStatus: C; OrderID: 86854;'
'Date: 2017-03-16, 16:33:16; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 16103; OrderStatus: C; OrderID: 86861;'
'Date: 2017-03-16, 16:33:30; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 16103; OrderStatus: C; OrderID: 86873;'
'Date: 2017-03-16, 16:33:44; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 16103; OrderStatus: C; OrderID: 86856;'
'Date: 2017-03-16, 16:33:57; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 16103; OrderStatus: C; OrderID: 86850;'
'Date: 2017-03-16, 16:34:14; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 16103; OrderStatus: C; OrderID: 86860;'
'Date: 2017-03-16, 16:34:36; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 16103; OrderStatus: C; OrderID: 86881;'
'Date: 2017-03-16, 16:34:54; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 16103; OrderStatus: C; OrderID: 86859;'
'Date: 2017-03-16, 16:35:06; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 16103; OrderStatus: C; OrderID: 86870;'
'Date: 2017-03-16, 16:35:20; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 16103; OrderStatus: C; OrderID: 86874;'
'Date: 2017-03-16, 16:39:42; CurPage: /personal/order/make/; IP: 178.236.129.146; UserID: ; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 16:39:42; CurPage: /personal/order/make/; IP: 178.236.129.146; UserID: ; OrderStatus: N; OrderID: 86891;'
'Date: 2017-03-16, 16:42:50; CurPage: /personal/order/make/; IP: 62.200.102.1; UserID: ; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 16:46:10; CurPage: /bitrix/admin/sale_order_edit.php; IP: 81.23.1.228; UserID: 141463; OrderStatus: I; OrderID: 73127;'
'Date: 2017-03-16, 16:46:11; CurPage: /bitrix/admin/sale_order_edit.php; IP: 81.23.1.228; UserID: 141463; OrderStatus: D; OrderID: 73127;'
'Date: 2017-03-16, 16:46:19; CurPage: /logs/rfi_handler.php; IP: 195.245.72.1; UserID: ; OrderStatus: N; OrderID: 86891;'
'Date: 2017-03-16, 16:46:19; CurPage: /logs/rfi_handler.php; IP: 195.245.72.1; UserID: ; OrderStatus: N; OrderID: 86891;'
'Date: 2017-03-16, 16:46:20; CurPage: /logs/rfi_handler.php; IP: 195.245.72.1; UserID: ; OrderStatus: D; OrderID: 86891;'
'Date: 2017-03-16, 16:46:20; CurPage: /logs/rfi_handler.php; IP: 195.245.72.1; UserID: ; OrderStatus: D; OrderID: 86891;'
'Date: 2017-03-16, 16:46:20; CurPage: /logs/rfi_handler.php; IP: 195.245.72.1; UserID: ; OrderStatus: D; OrderID: 86891;'
'Date: 2017-03-16, 16:47:44; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86882;'
'Date: 2017-03-16, 16:47:46; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86882;'
'Date: 2017-03-16, 16:47:46; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86879;'
'Date: 2017-03-16, 16:47:47; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86879;'
'Date: 2017-03-16, 16:47:47; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86863;'
'Date: 2017-03-16, 16:47:49; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86863;'
'Date: 2017-03-16, 16:47:49; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86853;'
'Date: 2017-03-16, 16:47:50; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86853;'
'Date: 2017-03-16, 16:48:19; CurPage: /personal/order/make/; IP: 188.227.66.49; UserID: 201465; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 16:48:32; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86885;'
'Date: 2017-03-16, 16:48:34; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86885;'
'Date: 2017-03-16, 16:48:34; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86884;'
'Date: 2017-03-16, 16:48:35; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86884;'
'Date: 2017-03-16, 16:48:35; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86883;'
'Date: 2017-03-16, 16:48:36; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86883;'
'Date: 2017-03-16, 16:48:37; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86869;'
'Date: 2017-03-16, 16:48:38; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86869;'
'Date: 2017-03-16, 16:48:38; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86862;'
'Date: 2017-03-16, 16:48:40; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86862;'
'Date: 2017-03-16, 16:48:40; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86858;'
'Date: 2017-03-16, 16:48:40; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86858;'
'Date: 2017-03-16, 16:48:41; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86858;'
'Date: 2017-03-16, 16:48:41; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86855;'
'Date: 2017-03-16, 16:48:43; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86855;'
'Date: 2017-03-16, 16:48:43; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86844;'
'Date: 2017-03-16, 16:48:44; CurPage: /bitrix/admin/print_list.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: D; OrderID: 86844;'
'Date: 2017-03-16, 16:50:17; CurPage: /personal/order/make/; IP: 213.87.154.164; UserID: ; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 16:51:21; CurPage: /personal/order/make/; IP: 185.168.186.69; UserID: 149709; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 16:52:25; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 141463; OrderStatus: O; OrderID: 86893;'
'Date: 2017-03-16, 16:52:53; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: F; OrderID: 86783;'
'Date: 2017-03-16, 16:52:54; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: F; OrderID: 86783;'
'Date: 2017-03-16, 16:53:04; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: F; OrderID: 86817;'
'Date: 2017-03-16, 16:53:06; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: F; OrderID: 86817;'
'Date: 2017-03-16, 16:53:15; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: F; OrderID: 86656;'
'Date: 2017-03-16, 16:53:23; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: F; OrderID: 86656;'
'Date: 2017-03-16, 16:53:30; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: F; OrderID: 86610;'
'Date: 2017-03-16, 16:53:31; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: F; OrderID: 86610;'
'Date: 2017-03-16, 16:53:38; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: F; OrderID: 86647;'
'Date: 2017-03-16, 16:53:40; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: F; OrderID: 86647;'
'Date: 2017-03-16, 16:53:50; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: F; OrderID: 86492;'
'Date: 2017-03-16, 16:53:51; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: F; OrderID: 86492;'
'Date: 2017-03-16, 16:53:56; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: F; OrderID: 86831;'
'Date: 2017-03-16, 16:53:58; CurPage: /bitrix/admin/sale_order.php; IP: 81.23.1.228; UserID: 116351; OrderStatus: F; OrderID: 86831;'
'Date: 2017-03-16, 16:55:42; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86523;'
'Date: 2017-03-16, 16:55:42; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86523;'
'Date: 2017-03-16, 16:55:44; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86570;'
'Date: 2017-03-16, 16:55:44; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86570;'
'Date: 2017-03-16, 16:55:45; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86585;'
'Date: 2017-03-16, 16:55:45; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86585;'
'Date: 2017-03-16, 16:55:46; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: F; OrderID: 86591;'
'Date: 2017-03-16, 16:55:47; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86591;'
'Date: 2017-03-16, 16:55:48; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86595;'
'Date: 2017-03-16, 16:55:48; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86595;'
'Date: 2017-03-16, 16:55:50; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86599;'
'Date: 2017-03-16, 16:55:50; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86599;'
'Date: 2017-03-16, 16:55:51; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86602;'
'Date: 2017-03-16, 16:55:51; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86602;'
'Date: 2017-03-16, 16:55:53; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86612;'
'Date: 2017-03-16, 16:55:53; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86612;'
'Date: 2017-03-16, 16:55:54; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86614;'
'Date: 2017-03-16, 16:55:54; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86614;'
'Date: 2017-03-16, 16:55:56; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86619;'
'Date: 2017-03-16, 16:55:56; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86619;'
'Date: 2017-03-16, 16:55:57; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86625;'
'Date: 2017-03-16, 16:55:57; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86625;'
'Date: 2017-03-16, 16:55:59; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86626;'
'Date: 2017-03-16, 16:55:59; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86626;'
'Date: 2017-03-16, 16:56:00; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86627;'
'Date: 2017-03-16, 16:56:00; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86627;'
'Date: 2017-03-16, 16:56:02; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86629;'
'Date: 2017-03-16, 16:56:02; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86629;'
'Date: 2017-03-16, 16:56:03; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86631;'
'Date: 2017-03-16, 16:56:03; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86631;'
'Date: 2017-03-16, 16:56:04; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86634;'
'Date: 2017-03-16, 16:56:05; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86634;'
'Date: 2017-03-16, 16:56:06; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86637;'
'Date: 2017-03-16, 16:56:06; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86637;'
'Date: 2017-03-16, 16:56:08; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86642;'
'Date: 2017-03-16, 16:56:08; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86642;'
'Date: 2017-03-16, 16:56:09; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86645;'
'Date: 2017-03-16, 16:56:09; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86645;'
'Date: 2017-03-16, 16:56:10; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86655;'
'Date: 2017-03-16, 16:56:11; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86655;'
'Date: 2017-03-16, 16:56:12; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86657;'
'Date: 2017-03-16, 16:56:12; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86657;'
'Date: 2017-03-16, 16:56:14; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86659;'
'Date: 2017-03-16, 16:56:14; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86659;'
'Date: 2017-03-16, 16:56:15; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 85983;'
'Date: 2017-03-16, 16:56:16; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 85983;'
'Date: 2017-03-16, 16:56:17; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86649;'
'Date: 2017-03-16, 16:56:17; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86649;'
'Date: 2017-03-16, 16:56:19; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86694;'
'Date: 2017-03-16, 16:56:19; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86694;'
'Date: 2017-03-16, 16:56:20; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86703;'
'Date: 2017-03-16, 16:56:20; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86703;'
'Date: 2017-03-16, 16:56:22; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: K; OrderID: 86707;'
'Date: 2017-03-16, 16:56:22; CurPage: /custom-scripts/test2.php; IP: 81.23.1.228; UserID: 15; OrderStatus: I; OrderID: 86707;'
'Date: 2017-03-16, 17:07:12; CurPage: /personal/order/make/; IP: 83.220.238.145; UserID: 164619; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 17:16:17; CurPage: /personal/order/make/; IP: 109.252.44.111; UserID: 184787; OrderStatus: N; OrderID: ;'
'Date: 2017-03-16, 17:21:41; CurPage: /bitrix/admin/sale_order_edit.php; IP: 81.23.1.228; UserID: 141463; OrderStatus: N; OrderID: 86897;'
